CreditScore;Age;Tenure;EstimatedSalary;Exited
807;37;10;172097,95;0
567;44;9;87677,15;0
603;24;1;21858,28;0
617;37;9;123866,28;0
701;34;3;74694,41;0
820;39;9;16770,31;1
438;60;7;49424,6;0
600;27;6;172031,22;0
782;34;9;183021,06;1
638;41;9;73979,85;1
850;27;1;26265,18;0
741;19;8;24857,25;0
689;73;1;167969,15;0
743;35;1;189307,7;0
493;36;2;99770,3;0
416;35;8;119712,78;0
725;25;9;168607,74;0
497;34;2;83087,13;0
537;66;8;130664,79;0
706;29;1;133267,69;1
651;38;2;67029,82;1
720;33;2;141031,08;0
797;45;8;125110,02;0
543;23;5;117832,39;0
454;34;4;198817,72;0
691;37;9;146411,6;0
510;52;6;131312,56;1
792;40;7;141652,2;0
721;41;6;64477,25;0
765;41;2;191215,61;0
850;39;8;37090,44;0
681;38;6;57517,71;0
586;60;3;63241,21;1
753;36;7;44567,83;1
593;38;5;135337,11;0
674;21;9;33964,03;0
610;35;7;61623,19;0
652;26;3;168989,77;0
850;26;8;74425,41;0
740;51;4;178929,84;0
637;43;1;101382,86;1
685;31;7;180769,55;0
558;40;4;92378,54;0
677;37;3;38252,25;0
592;36;10;146111,35;0
652;36;9;72350,17;0
662;42;6;48242,38;0
543;64;4;148305,82;0
675;50;1;8270,06;0
643;35;6;41549,64;0
611;49;9;138656,81;1
412;29;5;12510,53;0
638;41;7;43889,41;0
824;38;3;192800,25;0
683;40;1;75762,0;0
562;39;6;9854,72;1
599;41;2;115724,78;0
753;35;4;106303,4;0
594;50;7;183868,01;0
657;34;3;153895,46;0
716;34;9;66695,71;0
850;43;7;173851,11;0
664;46;2;177423,02;1
558;33;0;109096,71;1
606;40;1;166656,18;0
776;33;2;176921,0;0
557;36;1;98413,1;0
614;27;9;77500,81;0
620;42;4;119747,08;0
695;35;7;160387,98;0
729;39;1;193715,0;0
571;53;2;28045,77;0
457;40;10;150757,35;0
559;29;3;82252,28;0
664;38;4;154395,56;0
500;50;5;83866,35;1
782;42;7;39830,1;0
708;38;8;12429,22;0
681;43;3;18772,5;1
674;39;6;9574,83;0
697;43;10;188486,94;0
774;26;5;64716,08;0
624;36;6;84749,96;0
747;37;1;180551,76;0
715;32;10;60907,49;0
808;24;4;174107,04;0
678;43;7;110405,9;0
813;59;2;187636,06;1
687;38;8;66580,13;1
832;29;5;178779,52;0
668;72;2;70783,61;0
526;34;3;46772,36;0
457;38;7;163327,27;0
649;38;8;103760,53;0
669;41;0;107839,03;0
668;42;8;32900,41;1
466;30;3;193984,6;0
685;30;2;140889,32;0
610;34;0;125646,82;0
582;50;6;20344,02;0
702;36;9;174268,87;0
556;46;3;108500,66;1
812;24;1;83247,14;0
645;47;9;121840,2;1
809;43;2;132908,07;0
560;49;4;100075,1;1
744;29;1;119327,75;0
731;39;2;136737,13;0
471;28;5;22356,97;0
686;38;2;10137,34;1
668;45;4;158379,25;0
575;36;1;94570,56;0
435;37;8;980,93;1
743;23;3;95583,45;0
580;39;9;86044,98;0
599;49;10;166236,38;1
534;34;5;5240,53;0
680;32;5;150684,23;0
631;46;10;129508,96;0
485;39;2;70665,16;0
699;40;8;102085,35;0
712;34;1;195052,12;0
603;51;8;93739,71;1
850;40;6;65612,12;0
584;41;3;160095,48;0
604;71;2;49506,82;0
586;51;2;92406,22;0
467;39;5;7415,96;0
520;35;9;25059,06;0
683;40;4;116816,54;1
557;36;3;144078,02;0
613;32;0;126675,62;0
786;34;3;183682,09;0
593;32;10;166850,57;0
670;29;9;27359,19;0
657;48;5;101314,65;1
718;32;9;27979,16;0
623;24;7;109470,34;0
496;31;5;93713,13;0
429;39;6;74870,99;0
606;36;1;192387,51;1
499;46;6;73457,55;0
642;62;7;61120,75;0
641;52;4;90964,54;1
673;32;8;116969,73;0
570;36;3;92118,75;0
472;37;1;48357,9;0
550;35;9;197325,4;0
625;55;8;135853,62;1
516;46;2;169122,54;0
682;32;2;164170,46;0
620;28;8;199909,32;0
626;39;0;83295,09;0
623;29;1;39382,06;0
569;35;4;184748,23;0
724;69;5;62280,91;0
678;55;5;196794,11;1
713;26;4;144682,17;1
631;32;10;196342,66;0
846;37;6;41516,44;0
660;43;1;112026,1;1
567;54;9;52035,29;1
731;31;1;185466,85;0
693;47;8;80149,27;0
772;34;9;170980,86;0
657;38;7;185827,74;0
774;34;4;113407,26;0
667;37;9;67734,79;0
516;37;8;3363,36;0
551;49;1;135757,27;0
542;35;2;22314,55;0
623;28;7;129526,57;0
701;43;2;37266,43;0
583;48;3;60017,46;1
731;46;10;153015,42;0
461;35;5;54209,02;0
702;23;7;114603,96;0
565;47;10;165849,49;1
711;42;3;16392,72;1
664;54;8;162719,69;1
518;50;4;107112,25;1
728;42;8;41823,22;0
585;37;6;99907,29;0
573;52;8;178229,04;0
568;26;1;22095,73;0
602;26;8;197861,16;1
603;44;9;138328,24;0
687;38;0;137276,83;0
741;52;1;21834,4;1
469;37;9;119890,86;0
477;58;8;24564,7;0
737;43;8;10209,8;0
835;25;7;83449,65;0
717;33;0;81508,1;0
562;51;7;32626,21;0
758;61;2;43982,41;0
408;40;3;124874,23;0
650;32;4;118324,75;0
582;33;2;22113,93;0
706;43;1;31962,77;0
567;41;0;105746,94;0
720;29;2;39925,52;0
631;31;2;127630,88;0
623;41;2;28778,98;0
514;35;3;10008,68;0
650;35;3;24482,16;0
673;35;6;98618,79;0
504;32;8;16281,94;0
723;37;3;121239,65;0
645;25;0;42669,37;0
664;41;7;164924,11;0
760;43;6;157337,29;0
766;36;5;153831,6;0
634;37;5;168781,8;0
640;31;10;168469,65;0
784;28;2;170829,87;0
547;42;1;86207,49;1
608;40;8;61164,45;0
547;35;4;133287,73;0
612;43;4;77128,23;0
573;28;8;77660,03;0
615;32;5;56897,1;0
710;33;2;72945,32;0
674;38;10;45418,12;0
702;38;9;158527,45;0
616;37;9;111312,96;0
688;32;6;138759,15;0
605;36;7;190588,59;0
676;33;6;79099,64;0
708;33;3;138613,21;0
745;38;7;194230,82;0
661;20;8;110252,53;0
726;31;9;106117,3;0
475;40;7;169642,13;1
751;54;9;116179,92;0
645;59;8;91,75;1
775;42;6;187839,9;0
540;41;3;121098,65;0
591;34;3;30972,06;0
596;60;7;30314,04;0
573;41;5;14479,29;0
577;31;6;196395,25;0
830;40;8;19512,38;0
663;67;9;72318,77;0
421;34;2;96615,23;0
718;34;5;30772,22;0
655;61;2;161217,18;0
712;23;2;66795,78;0
663;28;4;123969,64;0
640;47;6;13783,77;1
577;29;2;168924,41;0
546;36;7;134778,01;0
802;37;9;119782,89;0
590;45;2;52167,97;0
594;18;1;167689,56;0
577;51;2;140800,66;1
541;39;7;19823,02;0
781;27;5;72969,9;0
806;34;2;143711,02;0
723;49;0;180862,26;1
535;45;2;125658,28;0
768;36;3;125870,5;0
653;41;1;15126,32;1
803;50;8;22457,25;1
545;44;1;82614,89;0
581;38;3;32919,42;0
513;49;5;126223,84;0
731;29;5;112010,02;0
727;39;5;180962,32;0
560;47;1;128882,66;1
766;27;5;177614,17;1
630;23;4;174570,55;0
652;41;9;178373,93;0
729;40;5;103396,08;0
629;33;6;59129,72;0
667;33;9;683,37;0
671;31;6;145567,34;0
768;47;5;48137,08;1
732;35;3;90876,95;0
546;30;5;198543,09;0
630;55;2;106202,07;1
765;46;8;166896,01;1
704;33;0;74804,36;0
470;48;6;116971,05;0
688;34;9;163783,0;0
685;33;1;70221,13;1
567;38;1;107841,77;0
720;64;3;79623,28;1
609;39;3;138399,67;0
521;49;2;182765,14;0
556;30;7;186648,19;0
662;30;5;149587,92;0
704;41;9;129050,67;0
750;38;1;47764,99;0
619;32;4;172792,43;1
468;26;1;64436,16;0
435;44;3;167461,5;0
529;43;6;98348,66;0
702;60;5;41536,59;1
608;41;5;72462,25;0
576;40;9;112465,19;1
666;27;1;64511,44;0
730;36;8;91830,75;0
647;52;7;190806,36;1
516;27;1;112311,15;0
711;81;6;72276,24;0
736;54;7;84920,49;0
768;36;5;17348,56;0
427;40;8;82870,75;0
686;47;6;32080,69;1
690;42;5;120512,08;0
647;29;2;179032,68;0
714;35;3;95623,28;0
736;36;8;110035,88;1
608;34;4;168822,01;0
809;39;5;77705,75;0
745;40;6;49815,62;0
781;38;2;65632,33;1
527;31;4;169361,89;0
595;32;0;4721,3;0
850;38;2;23974,85;0
569;37;9;199929,17;0
728;43;7;40023,7;0
473;32;5;72946,95;0
738;29;2;170421,13;0
659;35;6;58879,11;0
597;38;6;25059,05;0
445;61;2;29909,84;0
671;29;3;158043,11;0
656;34;6;14032,62;1
658;31;5;49809,88;0
698;52;10;28806,32;1
655;38;9;90490,33;0
772;41;10;75825,57;0
681;33;10;158336,36;0
688;29;9;143454,95;0
633;40;5;117279,49;0
735;73;9;114283,33;0
521;29;2;994,86;0
541;36;5;124795,84;0
612;36;2;77592,8;0
562;62;3;105986,01;0
703;32;6;33606,52;0
710;23;6;134188,11;0
731;40;5;159718,27;1
703;58;4;85148,78;0
618;40;0;119059,13;0
689;29;1;122998,26;0
718;33;7;117841,06;0
608;37;5;160593,41;0
749;34;2;174189,04;1
753;51;4;68260,27;1
630;39;10;58854,88;1
693;43;1;87994,95;1
838;40;6;150659,35;1
756;39;5;109098,39;0
775;27;4;104112,0;0
635;33;5;122949,71;0
705;36;1;21807,16;0
481;40;3;32319,93;0
727;49;7;190457,87;1
595;20;4;177738,98;0
535;38;0;80425,65;0
578;59;10;9445,42;1
597;29;5;174825,57;0
449;21;7;175743,92;0
850;43;8;54949,73;0
494;35;9;183752,91;0
676;34;8;46038,28;0
818;43;10;78941,59;0
712;45;6;198398,68;0
672;40;4;188892,19;0
636;35;9;169286,74;0
698;37;8;145004,39;0
597;43;7;55809,92;0
717;28;4;54272,12;0
614;49;1;192440,54;0
708;23;4;103697,57;0
507;36;9;119110,03;1
581;27;5;194681,6;0
579;39;2;158948,63;0
504;46;2;165122,55;1
737;32;7;189402,71;0
540;31;10;158027,57;0
609;32;7;3815,48;0
778;24;4;162809,2;0
621;40;10;89519,47;0
665;63;7;25165,36;1
608;47;6;126012,57;0
680;36;7;20109,21;0
663;46;2;58257,23;0
627;35;2;172269,21;1
607;26;1;29818,2;0
681;43;8;114659,81;0
766;45;6;147184,74;0
694;30;2;15039,41;0
411;54;9;76621,49;0
742;39;8;92985,78;0
673;43;8;6009,27;1
529;61;1;191370,97;0
519;38;7;188225,67;0
573;35;9;11743,89;0
453;28;3;136846,75;0
798;39;6;164248,33;0
693;34;10;154631,35;0
637;44;2;149665,65;0
672;47;1;91574,92;0
597;28;0;127233,39;0
543;42;7;56650,47;0
695;56;4;84644,76;0
584;35;6;148238,16;0
652;58;3;193502,9;0
601;38;4;38020,05;0
628;28;4;176750,81;0
607;32;9;176580,63;0
646;46;8;133059,15;0
572;30;6;100843,82;0
801;58;1;30484,19;0
597;26;8;42330,58;0
613;40;7;193309,58;0
529;29;4;112813,79;1
794;37;9;68008,85;0
557;34;3;132673,22;0
499;28;4;22001,91;0
544;26;6;100200,4;1
739;30;6;122604,44;0
458;43;1;100564,37;0
528;31;9;5419,31;0
773;51;4;123587,83;1
646;30;5;13935,32;0
564;31;0;87060,77;0
624;52;0;4859,59;1
682;52;5;21085,17;1
726;44;2;26733,86;0
560;24;1;89734,7;0
382;36;0;179540,73;1
457;38;6;173219,09;0
673;37;10;37411,35;0
584;40;4;80852,11;0
629;39;10;43174,49;1
584;37;10;70927,11;1
724;30;10;54265,55;0
644;31;5;41872,17;0
676;48;2;15068,53;1
499;31;4;25950,49;0
598;60;4;197727,14;1
655;37;4;79555,08;1
559;28;3;15607,27;0
543;67;0;134612,48;0
679;39;0;159830,58;0
594;32;4;162961,79;0
586;27;5;192427,16;0
776;31;5;92647,94;0
699;39;2;180022,39;0
847;35;5;183584,14;0
582;35;8;28750,67;0
648;38;10;74846,67;0
618;49;9;89729,3;1
543;31;4;61843,73;0
642;49;4;24770,22;1
462;27;4;80587,27;0
640;47;6;116286,25;0
740;40;4;129333,69;1
773;50;4;129372,94;0
583;32;7;18149,03;0
589;46;10;168369,37;0
509;35;8;67431,28;0
612;32;9;177092,16;0
505;37;0;93736,69;0
546;25;3;131647,31;0
681;41;0;175722,31;0
762;20;1;85606,83;0
786;29;7;64945,57;0
629;34;6;190347,72;0
787;39;7;100791,36;0
713;42;0;167873,49;0
541;39;6;25289,23;0
451;31;7;20388,77;0
644;49;10;145089,64;0
686;32;6;179093,26;0
847;41;3;16025,17;1
765;37;7;9087,81;0
678;37;8;21472,42;0
539;20;0;146752,67;0
800;40;3;132562,23;0
799;39;7;139537,43;0
629;61;6;133672,61;0
734;52;6;38984,37;0
542;31;3;115217,59;0
414;60;3;93844,82;0
675;38;1;22068,83;1
683;38;5;123846,07;0
748;32;5;172638,13;0
596;29;2;1591,19;0
642;35;4;91775,51;0
499;21;3;153920,22;0
649;47;8;71420,16;0
739;42;2;172149,76;0
616;31;1;54706,75;0
560;33;9;183358,21;0
427;42;1;57098,0;0
435;54;3;156910,46;1
633;29;7;130224,73;0
443;35;6;13946,66;0
727;62;5;38652,96;0
674;45;6;140041,78;0
661;31;3;166187,1;0
619;34;1;139919,38;0
562;27;3;28137,03;0
633;61;3;50368,63;0
551;48;5;94978,1;0
720;29;7;69903,93;1
688;32;5;177607,77;0
635;36;9;196731,08;0
561;31;1;65234,6;0
850;33;8;186281,0;0
636;36;5;111573,3;0
461;74;1;196767,83;0
771;38;5;72985,61;0
713;36;8;143265,65;0
658;45;9;159268,67;0
586;56;9;54448,41;0
737;30;8;31928,5;0
742;27;5;21793,59;0
824;26;7;21903,62;1
701;41;9;49405,93;0
623;43;4;154908,52;0
744;36;10;182867,84;0
698;38;1;16957,45;0
616;40;9;93717,55;0
662;39;5;61636,22;0
594;37;2;95864,5;0
685;40;2;167400,29;0
742;27;0;131534,96;0
678;83;6;92934,41;0
651;47;2;119808,64;0
585;50;2;9439,31;1
579;40;10;18732,91;0
722;37;0;160162,42;0
613;51;7;53630,9;1
694;42;8;36405,21;0
550;49;0;61446,92;1
741;42;6;194686,78;1
668;69;9;134483,07;0
529;27;1;37769,98;0
636;31;6;2382,61;0
563;61;1;106826,92;1
767;35;9;39511,61;0
644;50;9;196371,13;1
780;71;9;122506,78;0
635;41;10;61994,2;0
641;35;2;192464,21;1
593;40;2;5194,95;0
540;35;7;198256,15;0
663;35;5;62634,94;0
630;34;9;114006,35;0
605;19;8;107994,99;0
710;62;9;48571,14;1
755;78;5;76016,49;0
641;25;10;180808,39;0
737;50;4;4225,11;0
695;49;9;135841,35;0
466;47;5;183536,24;1
558;58;2;88791,83;0
665;29;1;63732,9;0
737;45;10;1364,54;0
654;29;7;149184,15;0
619;28;3;53394,12;0
845;43;3;97910,06;0
727;28;2;101433,76;0
582;50;2;116944,3;0
716;41;9;113267,48;0
660;36;0;181449,51;0
664;34;7;179913,98;0
801;43;4;98586,14;0
615;42;4;120321,09;0
718;63;7;100538,8;0
667;40;8;98931,5;0
670;37;0;194493,57;0
590;43;8;143628,31;0
739;40;8;167030,51;0
373;42;7;77786,37;1
418;46;9;81014,5;1
837;29;9;41866,26;0
645;43;9;11302,7;1
552;39;2;149384,43;0
580;45;2;169303,65;0
684;35;3;37264,11;0
634;35;3;19515,48;0
607;49;9;103068,22;0
802;29;9;134459,12;0
736;36;6;70496,66;0
629;40;9;175877,7;1
737;28;8;106390,01;0
718;39;2;52138,49;0
561;43;4;18522,91;1
641;31;9;32231,6;0
677;30;1;174225,88;0
641;36;1;102021,39;0
658;32;5;31484,76;0
659;48;4;82469,06;1
567;47;2;110900,43;1
584;26;0;105105,35;0
709;35;1;12674,68;0
690;26;2;93255,85;0
627;70;1;145299,5;0
765;45;2;47139,44;0
645;38;7;167723,25;0
716;23;2;185900,88;0
771;57;4;85876,67;1
687;44;8;1787,85;0
717;33;10;23231,93;0
524;32;1;187740,04;0
679;39;5;100060,54;0
538;32;2;80130,54;0
752;37;5;132467,54;0
846;61;0;96202,44;0
532;39;0;94977,3;0
670;43;9;178827,3;1
597;35;8;192852,67;0
627;52;1;177238,35;0
700;40;2;199753,97;0
766;52;7;66193,61;0
488;34;2;181270,84;0
694;39;5;25407,59;0
639;31;3;20973,8;0
705;46;4;76544,9;1
810;69;3;110509,9;0
638;36;6;164247,51;0
595;43;5;105149,8;0
575;36;7;55868,97;1
850;31;6;178747,43;0
419;27;2;134720,51;0
640;55;10;978,66;0
570;34;10;183387,12;0
640;46;5;155876,06;0
689;40;4;119259,34;1
725;26;6;133720,57;0
751;44;10;170634,49;0
544;53;9;125692,07;1
768;43;2;19150,14;0
648;37;6;86894,67;0
577;33;6;57975,8;0
639;27;2;82938,99;0
686;26;1;79189,4;0
657;28;7;5177,62;0
613;34;5;44510,26;0
701;33;9;190611,92;0
578;28;8;177834,79;0
689;40;1;119446,64;0
687;72;4;50267,69;0
499;53;1;144849,1;1
693;39;0;81901,6;0
737;70;9;42576,86;0
651;32;8;87609,5;0
753;33;5;82820,85;0
523;24;5;155144,12;0
458;28;2;9578,24;0
643;39;7;170392,59;0
638;34;7;3946,29;0
685;38;4;102184,66;0
684;38;4;75609,84;0
670;27;5;26170,08;0
701;63;3;144727,45;1
705;31;3;58134,97;0
593;27;10;94620,0;1
651;33;1;108764,69;0
741;37;9;149503,54;0
596;54;1;120314,75;1
581;41;2;44205,95;0
689;28;5;6129,61;1
544;30;4;126796,69;0
718;41;1;27509,52;1
583;35;8;42143,55;0
663;28;8;87985,2;0
666;33;2;81884,8;0
524;29;3;2705,31;1
599;27;5;30546,4;0
667;27;7;149402,59;0
727;52;4;118429,02;0
689;55;4;58442,25;0
639;39;6;30414,17;0
678;28;2;58814,41;0
523;36;8;155304,53;0
650;47;9;187943,6;0
744;35;7;43036,6;0
697;40;4;26543,28;0
800;46;6;171928,04;0
664;24;7;35611,35;0
740;39;9;19047,23;0
835;56;2;39820,13;0
559;52;2;129013,59;1
676;36;1;113810,12;0
613;45;9;34749,65;0
713;25;4;56268,98;0
751;28;10;46630,47;0
523;22;8;124906,59;0
775;74;0;134869,93;0
608;45;4;36697,48;1
673;51;8;172200,91;0
616;46;2;137136,46;0
650;48;7;57594,78;0
655;41;5;36548,0;1
782;53;1;182960,46;1
781;35;1;42117,9;0
593;33;0;199478,05;0
505;35;8;91092,84;0
707;40;1;14090,4;1
692;36;3;178267,07;0
813;30;1;85808,22;0
850;37;4;109659,12;0
753;32;6;161642,08;0
850;32;5;3830,59;0
671;32;6;146636,44;0
791;33;3;144413,92;1
624;80;3;65801,44;0
649;35;4;192486,24;0
732;48;4;120852,85;1
664;36;0;146191,82;0
789;43;8;148412,24;1
680;33;10;164119,35;0
701;37;1;163457,55;0
684;25;1;144978,47;0
586;52;6;67288,89;0
522;25;5;103269,0;0
739;27;8;106969,98;0
835;18;2;117632,63;0
790;29;3;189777,66;0
671;48;6;66032,65;0
560;44;5;98661,27;0
651;28;10;74687,37;0
682;69;6;149604,18;0
808;41;0;79888,78;0
644;26;8;138775,69;0
688;29;1;154695,57;0
617;26;2;168834,38;0
738;33;4;105817,63;0
663;45;5;48682,1;0
515;48;5;147955,91;1
845;28;9;56185,98;0
639;38;9;81861,1;0
557;32;3;69826,8;0
543;37;8;118059,19;0
585;44;7;112333,22;0
610;27;2;14546,76;0
727;18;2;126172,11;0
540;40;8;3560,0;0
418;35;7;88878,15;0
660;32;0;84605,0;0
850;38;5;78268,61;0
618;46;6;120668,46;1
642;18;5;10063,75;0
850;40;9;163989,66;1
739;34;9;60584,33;0
508;41;5;94170,84;0
667;41;6;167181,77;0
741;60;5;38914,51;0
592;29;7;91196,67;0
651;45;6;85869,89;1
773;52;2;57337,79;0
850;41;8;175347,28;0
550;42;10;63092,65;1
783;40;6;109742,55;0
777;29;2;124489,88;0
659;29;6;56971,41;1
727;46;3;130752,01;1
603;38;8;191457,06;0
644;37;9;96442,86;0
647;35;6;122584,29;0
648;37;7;57215,85;0
721;57;1;195940,96;0
524;29;7;105448,74;0
626;34;3;37870,29;0
569;43;7;52534,81;0
578;36;1;141533,19;0
769;40;9;50568,02;0
694;31;4;26116,82;0
664;41;5;152054,33;0
646;38;7;1528,4;0
779;29;3;127939,26;1
782;72;5;2605,65;1
769;34;7;57841,89;1
655;67;6;186995,17;0
623;46;4;5549,11;1
705;39;8;11682,36;0
686;41;5;106939,34;1
678;36;6;53172,02;0
738;39;5;114388,98;0
703;28;9;2151,17;0
554;42;1;183492,9;0
582;38;9;76582,95;1
644;37;6;104217,96;1
724;29;4;8982,75;0
593;33;1;9984,4;0
710;30;10;19500,1;0
631;35;8;79146,36;0
739;41;8;191694,77;1
644;18;7;59645,24;1
652;35;7;55207,88;0
554;37;3;166177,3;0
483;30;9;136356,97;0
669;42;1;148611,52;0
841;52;3;85516,37;1
662;34;2;55120,79;0
821;45;0;131778,58;0
783;38;9;153269,98;0
850;28;9;164864,67;0
559;62;6;20367,68;0
602;34;8;39542,0;0
563;41;2;19412,8;1
695;35;7;127977,66;0
546;20;6;20508,85;0
719;76;10;176244,87;0
539;42;1;105013,63;0
632;71;3;27597,76;0
772;34;7;121073,23;0
708;40;8;101089,76;0
668;28;1;114258,18;0
738;67;1;22762,23;0
785;55;5;7008,65;0
597;61;5;81299,17;0
531;37;7;147521,35;0
509;26;10;6177,83;0
508;35;1;59374,82;0
749;32;7;157648,12;0
621;55;7;75685,59;1
659;33;7;136540,09;0
634;59;3;97939,4;1
675;39;7;36267,21;0
770;31;3;186064,34;0
736;29;9;176152,7;0
524;44;10;82117,2;0
674;28;5;151925,25;0
700;44;9;142287,65;0
741;35;1;36557,55;0
455;40;1;129975,34;0
608;37;2;21967,15;0
776;36;1;53477,76;0
635;33;1;178067,33;1
746;37;4;171039,56;0
692;47;3;150802,41;1
683;35;9;82951,12;0
591;35;2;57064,57;0
581;24;3;45755,0;0
684;35;3;176882,08;0
561;37;4;88838,14;0
718;33;4;88592,8;0
590;31;8;26261,42;0
573;47;8;29586,73;0
350;40;0;172321,21;1
504;44;0;158036,72;1
813;27;1;115733,16;0
641;31;3;59927,99;0
662;22;9;44377,65;0
497;44;2;79691,4;0
716;31;8;51503,51;0
526;37;5;62830,97;0
760;34;6;90346,1;0
669;31;6;40467,82;0
655;27;10;51620,94;0
547;49;2;65466,93;1
648;40;5;667,66;1
790;31;2;172437,12;0
744;50;1;106061,47;1
761;32;4;177622,38;0
750;35;3;191520,5;0
680;34;9;95686,6;0
704;38;6;173776,5;0
521;41;2;113089,43;0
452;35;8;149614,81;0
695;31;5;99537,68;0
850;71;10;97893,4;1
625;31;5;90,07;0
608;40;7;161154,85;0
715;38;0;332,81;0
834;33;5;66285,18;0
469;33;1;163477,22;0
480;40;7;170332,67;1
527;58;3;126144,96;0
834;34;5;53437,1;0
583;40;4;26920,43;0
696;32;4;52314,71;0
606;32;5;116885,59;0
713;39;10;126263,97;0
821;42;3;64613,81;0
550;30;4;89216,29;0
675;39;6;83419,15;0
748;39;3;123998,52;0
606;40;9;96985,58;0
726;30;7;146154,06;0
547;30;6;18471,86;0
758;35;5;95009,6;0
596;37;2;121175,86;0
720;34;3;77047,78;0
674;37;3;158049,9;0
756;32;4;147040,25;0
649;78;4;142566,75;0
613;28;7;185483,24;0
643;62;9;155870,82;0
600;31;8;121555,51;0
735;39;1;40223,74;0
585;34;1;75503,6;0
724;33;4;186942,49;1
635;29;2;117173,8;0
472;19;9;3453,4;0
590;36;1;48876,84;0
651;63;8;11830,53;0
686;39;4;162820,6;0
606;32;6;36540,63;0
781;33;3;6959,0;0
593;45;4;10828,78;0
793;63;4;80272,06;0
791;31;10;22184,14;0
850;68;5;186335,07;0
698;57;9;105715,01;0
846;34;10;68393,64;1
765;42;4;82868,34;0
574;52;7;196257,67;0
617;51;10;93439,75;1
581;25;5;150319,49;0
710;37;6;46523,6;0
550;32;8;199138,84;0
533;51;6;79559,02;1
779;49;9;116893,87;0
763;23;2;153983,99;0
563;36;4;63531,19;0
678;38;3;126253,31;0
644;31;5;73922,95;0
682;43;7;64679,3;0
625;22;9;157072,91;0
733;36;1;108377,82;0
512;30;6;88827,31;0
642;41;7;37674,47;0
737;22;10;106327,85;0
575;57;8;84475,13;0
543;37;3;33998,7;0
521;41;8;20491,15;0
637;32;3;197827,06;0
714;40;9;96687,25;0
726;56;2;46044,7;0
680;34;7;98949,85;0
812;39;5;185599,34;1
757;30;3;198341,15;0
710;62;3;119348,76;1
516;47;9;149614,17;1
803;40;6;12328,08;0
560;38;5;33245,97;0
679;36;3;2243,41;0
526;32;7;86786,41;0
485;41;2;12706,67;0
625;36;3;41295,1;1
773;43;7;177357,16;0
530;45;1;190663,89;1
616;43;7;115262,54;1
651;23;10;170099,23;0
586;38;2;189143,94;0
607;29;7;163257,44;0
724;39;3;95562,81;0
733;64;3;75272,63;0
667;70;3;20881,96;0
700;32;8;161845,81;1
659;78;2;49978,67;0
710;22;8;107292,91;0
760;37;7;32863,24;1
677;25;3;179608,96;0
798;29;8;70223,22;0
758;35;7;77951,84;0
715;45;4;55043,93;0
752;32;9;101677,46;0
586;46;8;79366,98;1
818;36;4;8037,03;0
490;41;0;176254,12;0
610;69;5;192743,06;1
627;24;5;56793,02;1
533;35;8;187900,12;0
708;51;8;92920,04;1
681;59;4;140166,95;0
690;21;8;155782,89;0
656;68;7;186574,68;0
673;40;1;3258,6;0
806;36;8;106714,28;0
648;43;7;144532,85;1
501;35;6;13591,52;0
556;43;4;74854,97;0
627;27;2;125451,01;0
652;31;2;149740,22;0
807;60;1;17355,36;0
708;21;8;50294,09;0
619;27;1;156394,74;0
601;40;10;77977,69;0
445;64;2;43678,06;0
800;39;4;13906,34;0
554;33;3;12766,74;0
714;54;4;51308,54;1
656;44;10;127444,14;0
520;49;5;72577,33;1
480;39;5;82438,13;0
660;30;1;60485,98;0
532;36;4;132798,78;0
679;42;1;71823,15;0
780;26;3;117144,15;0
747;29;7;141706,43;0
705;39;3;54517,25;0
732;43;9;183147,17;0
515;40;10;138360,29;0
816;40;9;79580,56;0
641;48;3;157458,61;1
509;18;7;171770,58;0
601;49;4;104263,82;0
527;39;4;167183,07;1
455;27;5;70774,97;0
803;34;4;114869,56;0
553;32;7;109159,58;0
724;28;5;59351,68;0
610;45;1;199657,46;0
559;39;2;121151,1;0
825;35;6;26342,33;1
819;28;8;102799,14;0
772;42;0;90928,48;0
685;23;5;141152,28;0
506;43;2;105568,6;0
642;22;10;183045,46;0
627;40;10;194792,42;0
600;30;2;21852,91;0
653;46;0;78250,13;1
762;35;3;47114,18;1
569;30;3;33230,37;0
756;40;1;114279,63;0
673;31;1;38802,03;0
637;36;9;72504,76;0
644;33;7;43943,09;0
658;35;9;68141,92;0
649;36;8;109179,89;0
603;39;9;48224,72;0
820;39;1;61538,43;1
712;27;10;94544,88;0
645;31;1;2850,01;0
705;31;9;163484,8;0
590;29;10;129629,41;0
631;36;1;133141,34;0
604;34;7;188078,55;0
643;48;8;174729,3;0
690;30;5;78700,03;0
558;31;7;198269,08;0
637;51;1;55266,96;1
648;45;5;51636,7;0
652;28;8;198251,52;0
808;39;3;171442,36;0
551;26;2;49778,79;0
711;26;9;19262,05;0
467;28;10;32349,29;1
789;40;4;137402,27;0
602;33;5;64038,34;0
576;39;1;68814,23;0
584;38;1;173632,92;0
593;32;6;128384,11;0
705;48;1;99475,95;1
595;64;2;89935,73;1
699;41;1;94142,35;0
516;46;6;171681,86;1
838;31;2;8222,96;0
587;39;10;170409,45;0
750;38;5;46555,15;0
581;39;1;161655,55;1
484;41;5;74267,35;0
576;26;8;34101,06;0
567;46;1;109572,58;0
638;30;9;106642,97;0
646;24;0;18897,29;0
658;40;5;189607,71;0
590;38;9;148750,16;0
546;25;7;105279,74;0
603;34;9;167916,35;0
619;38;10;8646,58;0
678;34;6;124592,84;0
